q_w,q_x,q_y,q_z,t,c
-0.645486,-0.0890557,0.113044,0.750168,1555155740584939,178
-0.645486,-0.0890557,0.113044,0.750168,1555155740586242,178
-0.645486,-0.0899103,0.114204,0.749863,1555155740738866,179
-0.645486,-0.0899103,0.114204,0.749863,1555155740740241,179
-0.645425,-0.0899103,0.114204,0.749924,1555155740741549,179
-0.645425,-0.0899103,0.114204,0.749924,1555155740742835,179
-0.645425,-0.0899103,0.114204,0.749924,1555155740744220,179
-0.645425,-0.0899103,0.114204,0.749924,1555155740745488,179
-0.645425,-0.0899103,0.114204,0.749924,1555155740746853,179
-0.645425,-0.0899103,0.114204,0.749924,1555155740748152,179
-0.645425,-0.0899103,0.114265,0.749924,1555155740749474,179
-0.645425,-0.0899103,0.114265,0.749924,1555155740750825,179
-0.645425,-0.0899103,0.114265,0.749924,1555155740752116,179
-0.645425,-0.0899103,0.114265,0.749924,1555155740753483,179
-0.645425,-0.0899103,0.114265,0.749924,1555155740754782,179
-0.645425,-0.0899103,0.114265,0.749924,1555155740756108,179
-0.645425,-0.0899713,0.114265,0.749924,1555155740757450,179
-0.645425,-0.0899713,0.114265,0.749924,1555155740758775,179
-0.645425,-0.0899713,0.114265,0.749924,1555155740760096,179
-0.645425,-0.0899713,0.114265,0.749924,1555155740761429,179
-0.645486,-0.0900324,0.114448,0.749863,1555155740762786,179
-0.645486,-0.0900324,0.114448,0.749863,1555155740764075,179
-0.645486,-0.0900324,0.114448,0.749863,1555155740765401,179
-0.645486,-0.0900324,0.114448,0.749863,1555155740766726,179
-0.645486,-0.0900324,0.114448,0.749863,1555155740768072,179
-0.645486,-0.0900324,0.114448,0.749863,1555155740769399,179
-0.645486,-0.0900324,0.114448,0.749863,1555155740770698,179
-0.645486,-0.0900324,0.114448,0.749863,1555155740772043,179
-0.645364,-0.0900934,0.114509,0.749924,1555155740773374,179
-0.645364,-0.0900934,0.114509,0.749924,1555155740774718,179
-0.645364,-0.0900934,0.114509,0.749924,1555155740776039,179
-0.645364,-0.0900934,0.114509,0.749924,1555155740777364,179
-0.645364,-0.0900934,0.114509,0.749924,1555155740778679,179
-0.645425,-0.0902155,0.114692,0.749802,1555155740780016,179
-0.645425,-0.0902155,0.114692,0.749802,1555155740781324,179
-0.645425,-0.0902155,0.114692,0.749802,1555155740782666,179
-0.645425,-0.0902155,0.114692,0.749802,1555155740783993,179
-0.645425,-0.0902155,0.114692,0.749802,1555155740785345,179
-0.645425,-0.0902155,0.114692,0.749802,1555155740786635,179
-0.645181,-0.0916804,0.116584,0.749557,1555155740939256,180
-0.645181,-0.0916804,0.116584,0.749557,1555155740940595,180
-0.645181,-0.0916804,0.116584,0.749557,1555155740941919,180
-0.64512,-0.0916804,0.116523,0.749619,1555155740943274,180
-0.64512,-0.0916804,0.116523,0.749619,1555155740944576,180
-0.64512,-0.0916804,0.116523,0.749619,1555155740945892,180
-0.64512,-0.0916804,0.116523,0.749619,1555155740947208,180
-0.64512,-0.0916804,0.116523,0.749619,1555155740948542,180
-0.64512,-0.0916804,0.116523,0.749619,1555155740949893,180
-0.645181,-0.0917414,0.116584,0.749557,1555155740951208,180
-0.645181,-0.0917414,0.116584,0.749557,1555155740952558,180
-0.645181,-0.0917414,0.116584,0.749557,1555155740953864,180
-0.645181,-0.0917414,0.116584,0.749557,1555155740955219,180
-0.645181,-0.0917414,0.116584,0.749557,1555155740956518,180
-0.645181,-0.0918025,0.116645,0.749557,1555155740957841,180
-0.645181,-0.0918025,0.116645,0.749557,1555155740959157,180
-0.645181,-0.0918025,0.116645,0.749557,1555155740960479,180
-0.645181,-0.0918025,0.116645,0.749557,1555155740961844,180
-0.645181,-0.0918025,0.116645,0.749557,1555155740963119,180
-0.64512,-0.0919246,0.116767,0.749557,1555155740964475,180
-0.64512,-0.0919246,0.116767,0.749557,1555155740965814,180
-0.64512,-0.0919246,0.116767,0.749557,1555155740967146,180
-0.64512,-0.0919246,0.116767,0.749557,1555155740968457,180
-0.645059,-0.0919856,0.116828,0.749619,1555155740969787,180
-0.645059,-0.0919856,0.116828,0.749619,1555155740971107,180
-0.645059,-0.0919856,0.116828,0.749619,1555155740972439,180
-0.645059,-0.0919856,0.116828,0.749619,1555155740973777,180
-0.645059,-0.0919856,0.116828,0.749619,1555155740975105,180
-0.645059,-0.0919856,0.116828,0.749619,1555155740976443,180
-0.645059,-0.0919856,0.116828,0.749619,1555155740977772,180
-0.645059,-0.0919856,0.116828,0.749619,1555155740979085,180
-0.645059,-0.0919856,0.116828,0.749619,1555155740980437,180
-0.644998,-0.0921077,0.117073,0.749619,1555155740981724,180
-0.644998,-0.0921077,0.117073,0.749619,1555155740983036,180
-0.644998,-0.0921077,0.117073,0.749619,1555155740984378,180
-0.644998,-0.0921077,0.117073,0.749619,1555155740985723,180
-0.644998,-0.0921077,0.117073,0.749619,1555155740987039,180
-0.644998,-0.0930843,0.118538,0.749252,1555155741139647,181
-0.644998,-0.0930843,0.118538,0.749252,1555155741140988,181
-0.644876,-0.0931453,0.118599,0.749374,1555155741142296,181
-0.644876,-0.0931453,0.118599,0.749374,1555155741143610,181
-0.644876,-0.0931453,0.118599,0.749374,1555155741144981,181
-0.644876,-0.0931453,0.118599,0.749374,1555155741146253,181
-0.644876,-0.0932064,0.118721,0.749313,1555155741147621,181
-0.644876,-0.0932064,0.118721,0.749313,1555155741148926,181
-0.644876,-0.0932064,0.118721,0.749313,1555155741150286,181
-0.644876,-0.0932064,0.118721,0.749313,1555155741151610,181
-0.644876,-0.0932064,0.118721,0.749313,1555155741152947,181
-0.644815,-0.0933285,0.118904,0.749313,1555155741154268,181
-0.644815,-0.0933285,0.118904,0.749313,1555155741155623,181
-0.644815,-0.0933285,0.118904,0.749313,1555155741156902,181
-0.644815,-0.0933285,0.118904,0.749313,1555155741158224,181
-0.644815,-0.0933285,0.118904,0.749313,1555155741159586,181
-0.644815,-0.0934505,0.119026,0.749313,1555155741160909,181
-0.644815,-0.0934505,0.119026,0.749313,1555155741162218,181
-0.644815,-0.0934505,0.119026,0.749313,1555155741163534,181
-0.644815,-0.0934505,0.119026,0.749313,1555155741164874,181
-0.644815,-0.0934505,0.119026,0.749313,1555155741166216,181
-0.644815,-0.0935726,0.119209,0.749252,1555155741167523,181
-0.644815,-0.0935726,0.119209,0.749252,1555155741168833,181
-0.644815,-0.0935726,0.119209,0.749252,1555155741170194,181
-0.644815,-0.0935726,0.119209,0.749252,1555155741171495,181
-0.644754,-0.0936947,0.11927,0.749313,1555155741172849,181
-0.644754,-0.0936947,0.11927,0.749313,1555155741174139,181
-0.644754,-0.0936947,0.11927,0.749313,1555155741175470,181
-0.644754,-0.0938778,0.119514,0.749191,1555155741176785,181
-0.644754,-0.0938778,0.119514,0.749191,1555155741178145,181
-0.644754,-0.0938778,0.119514,0.749191,1555155741179467,181
-0.644754,-0.0938778,0.119514,0.749191,1555155741180754,181
-0.644632,-0.0939999,0.119636,0.749252,1555155741182104,181
-0.644632,-0.0939999,0.119636,0.749252,1555155741183460,181
-0.644632,-0.0939999,0.119636,0.749252,1555155741184755,181
-0.644632,-0.0939999,0.119636,0.749252,1555155741186069,181
-0.644632,-0.0939999,0.119636,0.749252,1555155741187444,181
-0.644449,-0.0955869,0.121834,0.748886,1555155741338700,182
-0.644449,-0.0955869,0.121834,0.748886,1555155741340036,182
-0.644449,-0.0955869,0.121834,0.748886,1555155741341356,182
-0.644326,-0.0956479,0.121895,0.748947,1555155741342693,182
-0.644326,-0.0956479,0.121895,0.748947,1555155741344034,182
-0.644326,-0.0956479,0.121895,0.748947,1555155741345343,182
-0.644387,-0.095709,0.122017,0.748886,1555155741346686,182
-0.644387,-0.095709,0.122017,0.748886,1555155741348019,182
-0.644387,-0.095709,0.122017,0.748886,1555155741349332,182
-0.644387,-0.095709,0.122017,0.748886,1555155741350661,182
-0.644387,-0.095709,0.122017,0.748886,1555155741352010,182
-0.644326,-0.09577,0.122078,0.748947,1555155741353286,182
-0.644326,-0.09577,0.122078,0.748947,1555155741354636,182
-0.644326,-0.09577,0.122078,0.748947,1555155741355971,182
-0.644326,-0.09577,0.122078,0.748947,1555155741357306,182
-0.644326,-0.09577,0.122078,0.748947,1555155741358625,182
-0.644326,-0.095831,0.122139,0.748886,1555155741359998,182
-0.644326,-0.095831,0.122139,0.748886,1555155741361281,182
-0.644326,-0.095831,0.122139,0.748886,1555155741362598,182
-0.644326,-0.095831,0.122139,0.748886,1555155741363900,182
-0.644326,-0.0958921,0.122261,0.748886,1555155741365253,182
-0.644326,-0.0958921,0.122261,0.748886,1555155741366597,182
-0.644326,-0.0958921,0.122261,0.748886,1555155741367895,182
-0.644326,-0.0958921,0.122261,0.748886,1555155741369255,182
-0.644326,-0.0958921,0.122261,0.748886,1555155741370603,182
-0.644265,-0.0959531,0.122322,0.748947,1555155741371880,182
-0.644265,-0.0959531,0.122322,0.748947,1555155741373244,182
-0.644265,-0.0959531,0.122322,0.748947,1555155741374567,182
-0.644265,-0.0959531,0.122322,0.748947,1555155741375901,182
-0.644265,-0.0959531,0.122322,0.748947,1555155741377233,182
-0.644326,-0.0960142,0.122383,0.748886,1555155741378535,182
-0.644326,-0.0960142,0.122383,0.748886,1555155741379885,182
-0.644326,-0.0960142,0.122383,0.748886,1555155741381174,182
-0.644326,-0.0960142,0.122383,0.748886,1555155741382505,182
-0.644326,-0.0960142,0.122383,0.748886,1555155741383844,182
-0.644326,-0.0960142,0.122383,0.748886,1555155741385173,182
-0.644204,-0.0960142,0.122383,0.748947,1555155741386500,182
-0.644143,-0.0971739,0.12397,0.748642,1555155741539098,183
-0.644143,-0.0971739,0.12397,0.748642,1555155741540432,183
-0.644143,-0.0971739,0.12397,0.748642,1555155741541747,183
-0.644021,-0.0972349,0.124031,0.748703,1555155741543064,183
-0.644021,-0.0972349,0.124031,0.748703,1555155741544422,183
-0.644021,-0.0972349,0.124031,0.748703,1555155741545723,183
-0.644021,-0.0972349,0.124031,0.748703,1555155741547072,183
-0.644021,-0.0972349,0.124031,0.748703,1555155741548397,183
-0.644021,-0.0972349,0.124031,0.748703,1555155741549754,183
-0.644021,-0.0972349,0.124031,0.748703,1555155741551052,183
-0.644021,-0.0972349,0.124031,0.748703,1555155741552373,183
-0.64396,-0.0974791,0.124275,0.748642,1555155741553730,183
-0.64396,-0.0974791,0.124275,0.748642,1555155741555008,183
-0.64396,-0.0974791,0.124275,0.748642,1555155741556353,183
-0.64396,-0.0974791,0.124275,0.748642,1555155741557693,183
-0.64396,-0.0974791,0.124275,0.748642,1555155741559025,183
-0.64396,-0.0975401,0.124397,0.748642,1555155741560342,183
-0.64396,-0.0975401,0.124397,0.748642,1555155741561675,183
-0.64396,-0.0975401,0.124397,0.748642,1555155741562986,183
-0.64396,-0.0975401,0.124397,0.748642,1555155741564321,183
-0.64396,-0.0975401,0.124397,0.748642,1555155741565646,183
-0.64396,-0.0976622,0.12458,0.748642,1555155741566998,183
-0.64396,-0.0976622,0.12458,0.748642,1555155741568313,183
-0.64396,-0.0976622,0.12458,0.748642,1555155741569642,183
-0.64396,-0.0976622,0.12458,0.748642,1555155741571019,183
-0.643838,-0.0977843,0.124702,0.748642,1555155741572283,183
-0.643838,-0.0977843,0.124702,0.748642,1555155741573707,183
-0.643838,-0.0977843,0.124702,0.748642,1555155741574953,183
-0.643838,-0.0977843,0.124702,0.748642,1555155741576272,183
-0.643899,-0.0979064,0.124886,0.748581,1555155741577604,183
-0.643899,-0.0979064,0.124886,0.748581,1555155741578914,183
-0.643899,-0.0979064,0.124886,0.748581,1555155741580283,183
-0.643899,-0.0979064,0.124886,0.748581,1555155741581618,183
-0.643899,-0.0979064,0.124886,0.748581,1555155741582925,183
-0.643777,-0.0979674,0.124947,0.748642,1555155741584230,183
-0.643777,-0.0979674,0.124947,0.748642,1555155741585556,183
-0.643777,-0.0979674,0.124947,0.748642,1555155741586879,183
-0.643594,-0.0990661,0.126595,0.748398,1555155741739500,184
-0.643594,-0.0990661,0.126595,0.748398,1555155741740813,184
-0.643594,-0.0990661,0.126595,0.748398,1555155741742139,184
-0.643472,-0.0991271,0.126656,0.748459,1555155741743497,184
-0.643472,-0.0991271,0.126656,0.748459,1555155741744805,184
-0.643472,-0.0991271,0.126656,0.748459,1555155741746127,184
-0.643472,-0.0991271,0.126656,0.748459,1555155741747495,184
-0.643533,-0.0992492,0.126839,0.748398,1555155741748789,184
-0.643533,-0.0992492,0.126839,0.748398,1555155741750108,184
-0.643533,-0.0992492,0.126839,0.748398,1555155741751444,184
-0.643533,-0.0992492,0.126839,0.748398,1555155741752764,184
-0.643533,-0.0992492,0.126839,0.748398,1555155741754101,184
-0.643411,-0.0993713,0.126961,0.748398,1555155741755436,184
-0.643411,-0.0993713,0.126961,0.748398,1555155741756751,184
-0.643411,-0.0993713,0.126961,0.748398,1555155741758042,184
-0.643411,-0.0993713,0.126961,0.748398,1555155741759431,184
-0.643411,-0.0993713,0.126961,0.748398,1555155741760740,184
-0.643411,-0.0995544,0.127205,0.748398,1555155741762095,184
-0.643411,-0.0995544,0.127205,0.748398,1555155741763399,184
-0.643411,-0.0995544,0.127205,0.748398,1555155741764720,184
-0.643411,-0.0995544,0.127205,0.748398,1555155741766032,184
-0.643411,-0.0997375,0.127388,0.748337,1555155741767381,184
-0.643411,-0.0997375,0.127388,0.748337,1555155741768680,184
-0.643411,-0.0997375,0.127388,0.748337,1555155741770009,184
-0.643411,-0.0997375,0.127388,0.748337,1555155741771350,184
-0.64335,-0.0998596,0.12751,0.748337,1555155741772676,184
-0.64335,-0.0998596,0.12751,0.748337,1555155741774020,184
-0.64335,-0.0998596,0.12751,0.748337,1555155741775309,184
-0.64335,-0.0998596,0.12751,0.748337,1555155741776699,184
-0.643411,-0.0999817,0.127693,0.748215,1555155741777988,184
-0.643411,-0.0999817,0.127693,0.748215,1555155741779343,184
-0.643411,-0.0999817,0.127693,0.748215,1555155741780631,184
-0.643411,-0.0999817,0.127693,0.748215,1555155741781977,184
-0.643411,-0.0999817,0.127693,0.748215,1555155741783322,184
-0.64335,-0.100104,0.127815,0.748276,1555155741784731,184
-0.64335,-0.100104,0.127815,0.748276,1555155741785948,184
-0.64335,-0.100104,0.127815,0.748276,1555155741787254,184
-0.643045,-0.10108,0.129097,0.748154,1555155741938539,185
-0.643167,-0.101141,0.129219,0.748031,1555155741939899,185
-0.643167,-0.101141,0.129219,0.748031,1555155741941243,185
-0.643167,-0.101141,0.129219,0.748031,1555155741942513,185
-0.643167,-0.101141,0.129219,0.748031,1555155741943872,185
-0.643045,-0.101202,0.129219,0.748154,1555155741945191,185
-0.643045,-0.101202,0.129219,0.748154,1555155741946499,185
-0.643045,-0.101202,0.129219,0.748154,1555155741947886,185
-0.643045,-0.101202,0.129219,0.748154,1555155741949190,185
-0.643106,-0.101264,0.12928,0.748031,1555155741950502,185
-0.643106,-0.101264,0.12928,0.748031,1555155741951905,185
-0.643106,-0.101264,0.12928,0.748031,1555155741953139,185
-0.643106,-0.101264,0.12928,0.748031,1555155741954491,185
-0.643045,-0.101325,0.129219,0.748093,1555155741955815,185
-0.643045,-0.101325,0.129219,0.748093,1555155741957164,185
-0.643045,-0.101325,0.129219,0.748093,1555155741958497,185
-0.643045,-0.101325,0.129219,0.748093,1555155741959805,185
-0.643045,-0.101325,0.129219,0.748093,1555155741961119,185
-0.643106,-0.101386,0.129341,0.748031,1555155741962441,185
-0.643106,-0.101386,0.129341,0.748031,1555155741963766,185
-0.643106,-0.101386,0.129341,0.748031,1555155741965101,185
-0.643106,-0.101386,0.129341,0.748031,1555155741966442,185
-0.643106,-0.101386,0.129341,0.748031,1555155741967787,185
-0.643106,-0.101386,0.129341,0.748031,1555155741969129,185
-0.643106,-0.101386,0.129341,0.748031,1555155741970398,185
-0.643106,-0.101386,0.129341,0.748031,1555155741971757,185
-0.643106,-0.101447,0.129402,0.748031,1555155741973065,185
-0.643106,-0.101447,0.129402,0.748031,1555155741974390,185
-0.643106,-0.101447,0.129402,0.748031,1555155741975751,185
-0.643106,-0.101447,0.129402,0.748031,1555155741977070,185
-0.643045,-0.101508,0.129463,0.748031,1555155741978416,185
-0.643045,-0.101508,0.129463,0.748031,1555155741979673,185
-0.643045,-0.101508,0.129463,0.748031,1555155741981024,185
-0.643045,-0.101508,0.129463,0.748031,1555155741982354,185
-0.643045,-0.101508,0.129463,0.748031,1555155741983688,185
-0.643045,-0.101508,0.129463,0.748031,1555155741985024,185
-0.643045,-0.101508,0.129463,0.748031,1555155741986383,185
-0.6428,-0.10224,0.130257,0.74797,1555155742138919,186
-0.642862,-0.102362,0.13044,0.747909,1555155742140313,186
-0.642862,-0.102362,0.13044,0.747909,1555155742141600,186
-0.642862,-0.102362,0.13044,0.747909,1555155742142964,186
-0.642862,-0.102362,0.13044,0.747909,1555155742144287,186
-0.642739,-0.102423,0.13044,0.74797,1555155742145585,186
-0.642739,-0.102423,0.13044,0.74797,1555155742146974,186
-0.642739,-0.102423,0.13044,0.74797,1555155742148240,186
-0.642739,-0.102423,0.13044,0.74797,1555155742149574,186
-0.6428,-0.102484,0.130623,0.747909,1555155742150912,186
-0.6428,-0.102484,0.130623,0.747909,1555155742152214,186
-0.6428,-0.102484,0.130623,0.747909,1555155742153571,186
-0.6428,-0.102484,0.130623,0.747909,1555155742154861,186
-0.6428,-0.102484,0.130623,0.747909,1555155742156200,186
-0.642739,-0.102606,0.130684,0.74797,1555155742157558,186
-0.642739,-0.102606,0.130684,0.74797,1555155742158858,186
-0.642739,-0.102606,0.130684,0.74797,1555155742160184,186
-0.642739,-0.102606,0.130684,0.74797,1555155742161521,186
-0.642739,-0.102606,0.130684,0.74797,1555155742162879,186
-0.642739,-0.102789,0.130928,0.747848,1555155742164159,186
-0.642739,-0.102789,0.130928,0.747848,1555155742165485,186
-0.642739,-0.102789,0.130928,0.747848,1555155742166837,186
-0.642739,-0.102789,0.130928,0.747848,1555155742168157,186
-0.642678,-0.102912,0.131112,0.747848,1555155742169496,186
-0.642678,-0.102912,0.131112,0.747848,1555155742170810,186
-0.642678,-0.102912,0.131112,0.747848,1555155742172120,186
-0.642678,-0.102912,0.131112,0.747848,1555155742173451,186
-0.642617,-0.103095,0.131295,0.747848,1555155742174779,186
-0.642617,-0.103095,0.131295,0.747848,1555155742176106,186
-0.642617,-0.103095,0.131295,0.747848,1555155742177433,186
-0.642617,-0.103095,0.131295,0.747848,1555155742178791,186
-0.642617,-0.103339,0.131539,0.747787,1555155742180111,186
-0.642617,-0.103339,0.131539,0.747787,1555155742181421,186
-0.642617,-0.103339,0.131539,0.747787,1555155742182758,186
-0.642617,-0.103339,0.131539,0.747787,1555155742184057,186
-0.642495,-0.103522,0.131722,0.747848,1555155742185397,186
-0.642495,-0.103522,0.131722,0.747848,1555155742186726,186
-0.642129,-0.105353,0.133858,0.747482,1555155742339327,187
-0.64219,-0.105475,0.13398,0.747421,1555155742340673,187
-0.64219,-0.105475,0.13398,0.747421,1555155742342026,187
-0.64219,-0.105475,0.13398,0.747421,1555155742343383,187
-0.64219,-0.105475,0.13398,0.747421,1555155742344650,187
-0.642129,-0.105536,0.134041,0.747482,1555155742345992,187
-0.642129,-0.105536,0.134041,0.747482,1555155742347307,187
-0.642129,-0.105536,0.134041,0.747482,1555155742348629,187
-0.642129,-0.105536,0.134041,0.747482,1555155742349956,187
-0.64219,-0.105597,0.134163,0.74736,1555155742351309,187
-0.64219,-0.105597,0.134163,0.74736,1555155742352624,187
-0.64219,-0.105597,0.134163,0.74736,1555155742354023,187
-0.64219,-0.105597,0.134163,0.74736,1555155742355288,187
-0.64219,-0.105597,0.134163,0.74736,1555155742356591,187
-0.642129,-0.105658,0.134225,0.747421,1555155742357938,187
-0.642129,-0.105658,0.134225,0.747421,1555155742359254,187
-0.642129,-0.105658,0.134225,0.747421,1555155742360576,187
-0.642129,-0.105658,0.134225,0.747421,1555155742361893,187
-0.642129,-0.105658,0.134225,0.747421,1555155742363260,187
-0.64219,-0.10578,0.134347,0.74736,1555155742364538,187
-0.64219,-0.10578,0.134347,0.74736,1555155742365851,187
-0.64219,-0.10578,0.134347,0.74736,1555155742367209,187
-0.64219,-0.10578,0.134347,0.74736,1555155742368524,187
-0.64219,-0.10578,0.134347,0.74736,1555155742369849,187
-0.64219,-0.105902,0.134408,0.747299,1555155742371276,187
-0.64219,-0.105902,0.134408,0.747299,1555155742372529,187
-0.64219,-0.105902,0.134408,0.747299,1555155742373853,187
-0.642129,-0.105963,0.13453,0.747299,1555155742375186,187
-0.642129,-0.105963,0.13453,0.747299,1555155742376492,187
-0.642129,-0.105963,0.13453,0.747299,1555155742377843,187
-0.642129,-0.105963,0.13453,0.747299,1555155742379132,187
-0.642129,-0.106086,0.134652,0.747299,1555155742380508,187
-0.642129,-0.106086,0.134652,0.747299,1555155742381810,187
-0.642129,-0.106086,0.134652,0.747299,1555155742383155,187
-0.642129,-0.106086,0.134652,0.747299,1555155742384466,187
-0.642129,-0.106086,0.134652,0.747299,1555155742385809,187
-0.642068,-0.106147,0.134713,0.747299,1555155742387124,187
-0.641885,-0.107245,0.135995,0.747055,1555155742539744,188
-0.641946,-0.107306,0.136056,0.746994,1555155742541064,188
-0.641946,-0.107306,0.136056,0.746994,1555155742542391,188
-0.641946,-0.107306,0.136056,0.746994,1555155742543698,188
-0.641946,-0.107306,0.136056,0.746994,1555155742545049,188
-0.641824,-0.107306,0.136056,0.747055,1555155742546365,188
-0.641824,-0.107306,0.136056,0.747055,1555155742547723,188
-0.641824,-0.107306,0.136056,0.747055,1555155742549034,188
-0.641824,-0.107306,0.136056,0.747055,1555155742550366,188
-0.641885,-0.107428,0.136178,0.746994,1555155742551713,188
-0.641885,-0.107428,0.136178,0.746994,1555155742553027,188
-0.641885,-0.107428,0.136178,0.746994,1555155742554343,188
-0.641885,-0.107428,0.136178,0.746994,1555155742555660,188
-0.641885,-0.107428,0.136178,0.746994,1555155742557026,188
-0.641763,-0.107489,0.1363,0.747055,1555155742558316,188
-0.641763,-0.107489,0.1363,0.747055,1555155742559619,188
-0.641763,-0.107489,0.1363,0.747055,1555155742560966,188
-0.641763,-0.107489,0.1363,0.747055,1555155742562295,188
-0.641763,-0.107489,0.1363,0.747055,1555155742563629,188
-0.641824,-0.107612,0.136422,0.746994,1555155742564965,188
-0.641824,-0.107612,0.136422,0.746994,1555155742566262,188
-0.641824,-0.107612,0.136422,0.746994,1555155742567617,188
-0.641824,-0.107612,0.136422,0.746994,1555155742568934,188
-0.641824,-0.107612,0.136422,0.746994,1555155742570273,188
-0.641702,-0.107795,0.136544,0.746994,1555155742571644,188
-0.641702,-0.107795,0.136544,0.746994,1555155742572902,188
-0.641702,-0.107795,0.136544,0.746994,1555155742574260,188
-0.641702,-0.107795,0.136544,0.746994,1555155742575562,188
-0.641702,-0.107917,0.136727,0.746994,1555155742576897,188
-0.641702,-0.107917,0.136727,0.746994,1555155742578229,188
-0.641702,-0.107917,0.136727,0.746994,1555155742579555,188
-0.641702,-0.107917,0.136727,0.746994,1555155742580893,188
-0.641702,-0.108039,0.13691,0.746933,1555155742582197,188
-0.641702,-0.108039,0.13691,0.746933,1555155742583528,188
-0.641702,-0.108039,0.13691,0.746933,1555155742584865,188
-0.641702,-0.108039,0.13691,0.746933,1555155742586207,188
-0.641458,-0.109199,0.138253,0.74675,1555155742738799,189
-0.641519,-0.109321,0.138375,0.746628,1555155742740152,189
-0.641519,-0.109321,0.138375,0.746628,1555155742741488,189
-0.641519,-0.109321,0.138375,0.746628,1555155742742790,189
-0.641397,-0.109382,0.138375,0.74675,1555155742744138,189
-0.641397,-0.109382,0.138375,0.74675,1555155742745487,189
-0.641397,-0.109382,0.138375,0.74675,1555155742746762,189
-0.641397,-0.109382,0.138375,0.74675,1555155742748121,189
-0.641519,-0.109443,0.138558,0.746628,1555155742749437,189
-0.641519,-0.109443,0.138558,0.746628,1555155742750754,189
-0.641519,-0.109443,0.138558,0.746628,1555155742752083,189
-0.641519,-0.109443,0.138558,0.746628,1555155742753407,189
-0.641519,-0.109443,0.138558,0.746628,1555155742754758,189
-0.641397,-0.109565,0.138619,0.746689,1555155742756066,189
-0.641397,-0.109565,0.138619,0.746689,1555155742757392,189
-0.641397,-0.109565,0.138619,0.746689,1555155742758721,189
-0.641397,-0.109565,0.138619,0.746689,1555155742760040,189
-0.641397,-0.109565,0.138619,0.746689,1555155742761385,189
-0.641458,-0.109687,0.138802,0.746567,1555155742762698,189
-0.641458,-0.109687,0.138802,0.746567,1555155742764018,189
-0.641458,-0.109687,0.138802,0.746567,1555155742765356,189
-0.641458,-0.109687,0.138802,0.746567,1555155742766679,189
-0.641336,-0.109809,0.138924,0.746628,1555155742768002,189
-0.641336,-0.109809,0.138924,0.746628,1555155742769357,189
-0.641336,-0.109809,0.138924,0.746628,1555155742770624,189
-0.641336,-0.109931,0.139108,0.746567,1555155742771981,189
-0.641336,-0.109931,0.139108,0.746567,1555155742773295,189
-0.641336,-0.109931,0.139108,0.746567,1555155742774630,189
-0.641336,-0.109931,0.139108,0.746567,1555155742775974,189
-0.641336,-0.110114,0.139291,0.746567,1555155742777297,189
-0.641336,-0.110114,0.139291,0.746567,1555155742778619,189
-0.641336,-0.110114,0.139291,0.746567,1555155742779926,189
-0.641336,-0.110114,0.139291,0.746567,1555155742781262,189
-0.641213,-0.110236,0.139413,0.746567,1555155742782584,189
-0.641213,-0.110236,0.139413,0.746567,1555155742783897,189
-0.641213,-0.110236,0.139413,0.746567,1555155742785264,189
-0.641213,-0.110236,0.139413,0.746567,1555155742786582,189
-0.64103,-0.111335,0.140695,0.746322,1555155742939205,190
-0.64103,-0.111335,0.140695,0.746322,1555155742940537,190
-0.641091,-0.111457,0.140878,0.746261,1555155742941851,190
-0.641091,-0.111457,0.140878,0.746261,1555155742943189,190
-0.641091,-0.111457,0.140878,0.746261,1555155742944526,190
-0.641091,-0.111457,0.140878,0.746261,1555155742945852,190
-0.640969,-0.111518,0.140939,0.746322,1555155742947156,190
-0.640969,-0.111518,0.140939,0.746322,1555155742948465,190
-0.640969,-0.111518,0.140939,0.746322,1555155742949807,190
-0.640969,-0.111518,0.140939,0.746322,1555155742951142,190
-0.64103,-0.11164,0.141061,0.7462,1555155742952450,190
-0.64103,-0.11164,0.141061,0.7462,1555155742953809,190
-0.64103,-0.11164,0.141061,0.7462,1555155742955131,190
-0.64103,-0.11164,0.141061,0.7462,1555155742956455,190
-0.64103,-0.11164,0.141061,0.7462,1555155742957760,190
-0.640908,-0.111762,0.141122,0.746322,1555155742959097,190
-0.640908,-0.111762,0.141122,0.746322,1555155742960429,190
-0.640908,-0.111762,0.141122,0.746322,1555155742961771,190
-0.640908,-0.111762,0.141122,0.746322,1555155742963079,190
-0.640908,-0.111762,0.141122,0.746322,1555155742964416,190
-0.640969,-0.111884,0.141305,0.7462,1555155742965728,190
-0.640969,-0.111884,0.141305,0.7462,1555155742967096,190
-0.640969,-0.111884,0.141305,0.7462,1555155742968411,190
-0.640969,-0.111884,0.141305,0.7462,1555155742969714,190
-0.640969,-0.111884,0.141305,0.7462,1555155742971062,190
-0.640969,-0.111884,0.141305,0.7462,1555155742972368,190
-0.640847,-0.111945,0.141427,0.746261,1555155742973699,190
-0.640847,-0.111945,0.141427,0.746261,1555155742975040,190
-0.640847,-0.111945,0.141427,0.746261,1555155742976352,190
-0.640847,-0.111945,0.141427,0.746261,1555155742977689,190
-0.640908,-0.112067,0.141549,0.7462,1555155742979014,190
-0.640908,-0.112067,0.141549,0.7462,1555155742980347,190
-0.640908,-0.112067,0.141549,0.7462,1555155742981658,190
-0.640908,-0.112067,0.141549,0.7462,1555155742982962,190
-0.640908,-0.112128,0.141671,0.746139,1555155742984314,190
-0.640908,-0.112128,0.141671,0.746139,1555155742985648,190
