angv_x,angv_y,angv_z,lina_x,lina_y,lina_z
2.25,-0.125,1.3125,-0.05,-0.29,0.02
2.25,-0.125,1.3125,-0.05,-0.29,0.02
1.25,0.625,-1.6875,-0.05,-0.29,0.02
1.25,0.625,-1.6875,0.08,0.08,-0.2
1.25,0.625,-1.6875,0.08,0.08,-0.2
1.25,0.625,-1.6875,0.08,0.08,-0.2
1.25,0.625,-1.6875,0.08,0.08,-0.2
2.6875,0.5625,0.9375,0.08,0.08,-0.2
2.6875,0.5625,0.9375,0.03,-0.06,-0.15
2.6875,0.5625,0.9375,0.03,-0.06,-0.15
2.6875,0.5625,0.9375,0.03,-0.06,-0.15
2.6875,0.5625,0.9375,0.03,-0.06,-0.15
2.8125,0.3125,0.25,0.03,-0.06,-0.15
2.8125,0.3125,0.25,0.02,0.28,-0.29
2.8125,0.3125,0.25,0.02,0.28,-0.29
2.8125,0.3125,0.25,0.02,0.28,-0.29
2.875,0.0625,-0.0625,0.02,0.28,-0.29
2.875,0.0625,-0.0625,0,-0.12,-0.01
2.875,0.0625,-0.0625,0,-0.12,-0.01
2.875,0.0625,-0.0625,0,-0.12,-0.01
2.3125,-0.125,-0.5,0,-0.12,-0.01
2.3125,-0.125,-0.5,-0.03,-0.05,-0.07
2.3125,-0.125,-0.5,-0.03,-0.05,-0.07
2.3125,-0.125,-0.5,-0.03,-0.05,-0.07
2.3125,-0.125,-0.5,-0.03,-0.05,-0.07
2.3125,-0.125,-0.5,0.01,-0.21,-0.03
2.3125,-0.125,-0.5,0.01,-0.21,-0.03
2.3125,-0.125,-0.5,0.01,-0.21,-0.03
2.3125,-0.125,-0.5,0.01,-0.21,-0.03
2.0625,-0.1875,-1,0.01,-0.21,-0.03
2.0625,-0.1875,-1,0.05,0.05,-0.24
2.0625,-0.1875,-1,0.05,0.05,-0.24
2.0625,-0.1875,-1,0.05,0.05,-0.24
1.4375,-0.3125,1.375,0.04,-0.02,-0.17
1.4375,-0.3125,1.375,0.23,0.16,-0.22
1.4375,-0.3125,1.375,0.23,0.16,-0.22
1.4375,-0.3125,1.375,0.23,0.16,-0.22
0.375,0.4375,-1.625,0.23,0.16,-0.22
0.375,0.4375,-1.625,0.06,-0.24,0.03
0.375,0.4375,-1.625,0.06,-0.24,0.03
0.375,0.4375,-1.625,0.06,-0.24,0.03
1.4375,0.5625,1.25,0.06,-0.24,0.03
1.4375,0.5625,1.25,0.08,0.1,-0.22
1.4375,0.5625,1.25,0.08,0.1,-0.22
1.4375,0.5625,1.25,0.08,0.1,-0.22
0.5,0.8125,-1,0.08,0.1,-0.22
0.5,0.8125,-1,-0.05,-0.25,-0.07
0.5,0.8125,-1,-0.05,-0.25,-0.07
0.5,0.8125,-1,-0.05,-0.25,-0.07
0.5,0.8125,-1,-0.05,-0.25,-0.07
1.125,0.5625,0.75,-0.05,-0.25,-0.07
1.125,0.5625,0.75,0.01,0.22,-0.26
1.125,0.5625,0.75,0.01,0.22,-0.26
1.125,0.5625,0.75,0.01,0.22,-0.26
0.6875,0.3125,-0.1875,0.01,0.22,-0.26
0.6875,0.3125,-0.1875,-0.03,-0.25,0.04
0.6875,0.3125,-0.1875,-0.03,-0.25,0.04
0.6875,0.3125,-0.1875,-0.03,-0.25,0.04
0.625,-0.0625,-0.0625,-0.03,-0.25,0.04
0.625,-0.0625,-0.0625,0.03,0.16,-0.25
0.625,-0.0625,-0.0625,0.03,0.16,-0.25
0.625,-0.0625,-0.0625,0.03,0.16,-0.25
1.0625,-0.25,0.5625,0.03,0.16,-0.25
1.0625,-0.25,0.5625,0.03,0.16,-0.25
1.0625,-0.25,0.5625,0.09,-0.13,-0.05
1.0625,-0.25,0.5625,0.09,-0.13,-0.05
1.0625,-0.25,0.5625,0.09,-0.13,-0.05
0.625,-0.0625,-1.1875,0.09,-0.13,-0.05
0.625,-0.0625,-1.1875,0.09,-0.13,-0.05
0.625,-0.0625,-1.1875,0.09,-0.13,-0.05
2.0625,-0.25,1.25,-0.01,-0.17,-0.06
2.0625,-0.25,1.25,0.14,-0.13,-0.06
2.0625,-0.25,1.25,0.14,-0.13,-0.06
2.0625,-0.25,1.25,0.14,-0.13,-0.06
0.75,-0.0625,-1.75,0.14,-0.13,-0.06
0.75,-0.0625,-1.75,0,-0.19,-0.03
0.75,-0.0625,-1.75,0,-0.19,-0.03
0.75,-0.0625,-1.75,0,-0.19,-0.03
2.3125,-0.1875,1.375,0,-0.19,-0.03
2.3125,-0.1875,1.375,0.16,0.12,-0.25
2.3125,-0.1875,1.375,0.16,0.12,-0.25
2.3125,-0.1875,1.375,0.16,0.12,-0.25
1.5625,0.25,-1.3125,0.16,0.12,-0.25
1.5625,0.25,-1.3125,0.16,0.12,-0.25
1.5625,0.25,-1.3125,0.03,-0.31,-0.11
1.5625,0.25,-1.3125,0.03,-0.31,-0.11
1.5625,0.25,-1.3125,0.03,-0.31,-0.11
2.9375,0.0625,0.625,0.03,-0.31,-0.11
2.9375,0.0625,0.625,0.03,-0.31,-0.11
2.9375,0.0625,0.625,0.1,0.13,-0.26
2.9375,0.0625,0.625,0.1,0.13,-0.26
2.9375,0.0625,0.625,0.1,0.13,-0.26
3.0625,0.1875,-0.625,0.1,0.13,-0.26
3.0625,0.1875,-0.625,0.1,0.13,-0.26
3.0625,0.1875,-0.625,0.06,-0.34,0.05
3.0625,0.1875,-0.625,0.06,-0.34,0.05
3.3125,0.3125,-0.4375,0.06,-0.34,0.05
3.3125,0.3125,-0.4375,-0.01,0.02,-0.18
3.3125,0.3125,-0.4375,-0.01,0.02,-0.18
3.3125,0.3125,-0.4375,-0.01,0.02,-0.18
3.3125,0.3125,-0.4375,-0.01,0.02,-0.18
3.3125,0.3125,-0.4375,-0.06,-0.21,0
3.3125,0.3125,-0.4375,-0.06,-0.21,0
3.3125,0.3125,-0.4375,-0.06,-0.21,0
3.25,0.125,-1.25,-0.06,-0.21,0
3.25,0.125,-1.25,0.06,0.16,-0.28
3.25,0.125,-1.25,0.06,0.16,-0.28
2.375,-0.3125,1.5625,0.09,0.15,-0.3
2.375,-0.3125,1.5625,0.09,0.15,-0.3
2.375,-0.3125,1.5625,0.23,0.05,-0.13
2.375,-0.3125,1.5625,0.23,0.05,-0.13
0.8125,0.25,-1.625,0.23,0.05,-0.13
0.8125,0.25,-1.625,0.04,-0.19,0
0.8125,0.25,-1.625,0.04,-0.19,0
0.8125,0.25,-1.625,0.04,-0.19,0
2,0.3125,1.5,0.04,-0.19,0
2,0.3125,1.5,0.09,0.01,-0.16
2,0.3125,1.5,0.09,0.01,-0.16
2,0.3125,1.5,0.09,0.01,-0.16
2,0.3125,1.5,0.09,0.01,-0.16
1,0.5,-1.0625,0.09,0.01,-0.16
1,0.5,-1.0625,0.04,-0.21,-0.09
1,0.5,-1.0625,0.04,-0.21,-0.09
1,0.5,-1.0625,0.04,-0.21,-0.09
1,0.5,-1.0625,0.04,-0.21,-0.09
1.875,0.5,1.1875,0.04,-0.21,-0.09
1.875,0.5,1.1875,0.03,0.23,-0.33
1.875,0.5,1.1875,0.03,0.23,-0.33
1.875,0.5,1.1875,0.03,0.23,-0.33
1.875,0.5,1.1875,0.03,0.23,-0.33
1.375,0.6875,-0.3125,0.03,0.23,-0.33
1.375,0.6875,-0.3125,0.01,-0.18,0.01
1.375,0.6875,-0.3125,0.01,-0.18,0.01
1.6875,0.1875,0.25,0.01,-0.18,0.01
1.6875,0.1875,0.25,0.1,0.21,-0.25
1.6875,0.1875,0.25,0.1,0.21,-0.25
1.6875,0.1875,0.25,0.1,0.21,-0.25
1.9375,-0.0625,0.5625,0.1,0.21,-0.25
1.9375,-0.0625,0.5625,0.02,-0.21,0
1.9375,-0.0625,0.5625,0.02,-0.21,0
1.9375,-0.0625,0.5625,0.02,-0.21,0
1.9375,-0.0625,0.5625,0.02,-0.21,0
1.375,0.125,-0.75,0.02,-0.21,0
1.375,0.125,-0.75,0,-0.03,-0.2
1.6875,-0.125,1.1875,0,0,-0.2
1.6875,-0.125,1.1875,0.01,-0.27,0
1.6875,-0.125,1.1875,0.01,-0.27,0
1.6875,-0.125,1.1875,0.01,-0.27,0
0.5625,0.25,-1.875,0.01,-0.27,0
0.5625,0.25,-1.875,0.04,-0.03,-0.12
0.5625,0.25,-1.875,0.04,-0.03,-0.12
0.5625,0.25,-1.875,0.04,-0.03,-0.12
0.5625,0.25,-1.875,0.04,-0.03,-0.12
0.5625,0.25,-1.875,0.11,0.06,-0.17
0.5625,0.25,-1.875,0.11,0.06,-0.17
0.5625,0.25,-1.875,0.11,0.06,-0.17
0.5625,0.25,-1.875,0.11,0.06,-0.17
1.25,0.25,-1.625,0.11,0.06,-0.17
1.25,0.25,-1.625,0,-0.35,-0.02
1.25,0.25,-1.625,0,-0.35,-0.02
1.25,0.25,-1.625,0,-0.35,-0.02
1.25,0.25,-1.625,0,-0.35,-0.02
2.5,-0.0625,0.8125,0,-0.35,-0.02
2.5,-0.0625,0.8125,0,-0.35,-0.02
2.5,-0.0625,0.8125,0.07,0,-0.18
2.5,-0.0625,0.8125,0.07,0,-0.18
2.5,-0.0625,0.8125,0.07,0,-0.18
2.1875,0,-1,0.07,0,-0.18
2.1875,0,-1,0,-0.28,0.05
2.1875,0,-1,0,-0.28,0.05
2.1875,0,-1,0,-0.28,0.05
2.5625,-0.125,0.1875,0,-0.28,0.05
2.5625,-0.125,0.1875,0.1,0.23,-0.26
2.5625,-0.125,0.1875,0.1,0.23,-0.26
2.5625,-0.125,0.1875,0.1,0.23,-0.26
2.75,-0.25,0,0.1,0.23,-0.26
2.75,-0.25,0,0.14,-0.02,-0.08
2.75,-0.25,0,0.14,-0.02,-0.08
2.75,-0.25,0,0.14,-0.02,-0.08
2.75,-0.25,0,0.14,-0.02,-0.08
0.875,0,-1.1875,0.15,0.23,-0.29
1.75,0,1.25,0.15,-0.18,-0.04
1.75,0,1.25,0.15,-0.18,-0.04
1.75,0,1.25,0.15,-0.18,-0.04
0.75,0.4375,-1.4375,0.15,-0.18,-0.04
0.75,0.4375,-1.4375,-0.01,-0.2,-0.07
0.75,0.4375,-1.4375,-0.01,-0.2,-0.07
0.75,0.4375,-1.4375,-0.01,-0.2,-0.07
0.75,0.4375,-1.4375,0.16,0.14,-0.18
0.75,0.4375,-1.4375,0.16,0.14,-0.18
0.75,0.4375,-1.4375,0.16,0.14,-0.18
0.75,0.4375,-1.4375,0.16,0.14,-0.18
1.4375,0.375,-1.5,0.16,0.14,-0.18
1.4375,0.375,-1.5,0.02,-0.14,-0.16
1.4375,0.375,-1.5,0.02,-0.14,-0.16
1.4375,0.375,-1.5,0.02,-0.14,-0.16
1.4375,0.375,-1.5,0.02,-0.14,-0.16
2.6875,0,1.125,0.02,-0.14,-0.16
2.6875,0,1.125,0.08,0.21,-0.29
2.6875,0,1.125,0.08,0.21,-0.29
2.6875,0,1.125,0.08,0.21,-0.29
2.125,-0.0625,-0.875,0.08,0.21,-0.29
2.125,-0.0625,-0.875,0.06,-0.24,0.05
2.125,-0.0625,-0.875,0.06,-0.24,0.05
2.6875,-0.1875,0.375,0.06,-0.24,0.05
2.6875,-0.1875,0.375,0.17,0.18,-0.17
2.6875,-0.1875,0.375,0.17,0.18,-0.17
2.6875,-0.1875,0.375,0.17,0.18,-0.17
2.5,-0.1875,0.0625,0.17,0.18,-0.17
2.5,-0.1875,0.0625,0.02,-0.16,-0.02
2.5,-0.1875,0.0625,0.02,-0.16,-0.02
2.5,-0.1875,0.0625,0.02,-0.16,-0.02
2,0.0625,-0.75,0.02,-0.16,-0.02
2,0.0625,-0.75,0.11,0.15,-0.3
2,0.0625,-0.75,0.11,0.15,-0.3
2,0.0625,-0.75,0.11,0.15,-0.3
2,0.0625,-0.75,0.11,0.15,-0.3
1.375,0.0625,-1.0625,0.04,0.14,-0.27
2.1875,0,1.375,0.04,0.14,-0.27
2.1875,0,1.375,0.13,0.09,-0.15
2.1875,0,1.375,0.13,0.09,-0.15
2.1875,0,1.375,0.13,0.09,-0.15
1,0.0625,-1.5625,0.13,0.09,-0.15
1,0.0625,-1.5625,0.11,0.17,-0.22
1,0.0625,-1.5625,0.11,0.17,-0.22
1,0.0625,-1.5625,0.11,0.17,-0.22
2.375,-0.25,1.375,0.11,0.17,-0.22
2.375,-0.25,1.375,0.08,-0.02,-0.13
2.375,-0.25,1.375,0.08,-0.02,-0.13
2.375,-0.25,1.375,0.08,-0.02,-0.13
2.375,-0.25,1.375,0.08,-0.02,-0.13
1.125,0,-1.9375,0.08,-0.02,-0.13
1.125,0,-1.9375,0.03,-0.25,-0.07
1.125,0,-1.9375,0.03,-0.25,-0.07
1.125,0,-1.9375,0.03,-0.25,-0.07
2.5625,-0.375,1.1875,0.03,-0.25,-0.07
2.5625,-0.375,1.1875,0.03,-0.25,-0.07
2.5625,-0.375,1.1875,0.03,-0.25,-0.07
2.5625,-0.375,1.1875,0.15,-0.1,-0.03
2.5625,-0.375,1.1875,0.15,-0.1,-0.03
2.5625,-0.375,1.1875,0.15,-0.1,-0.03
1.625,-0.1875,-1.125,0.15,-0.1,-0.03
1.625,-0.1875,-1.125,0.15,-0.1,-0.03
1.625,-0.1875,-1.125,0.06,-0.12,-0.04
1.625,-0.1875,-1.125,0.06,-0.12,-0.04
2,0.1875,0.6875,0.06,-0.12,-0.04
2,0.1875,0.6875,0.06,-0.12,-0.04
2,0.1875,0.6875,0.2,0.22,-0.28
2,0.1875,0.6875,0.2,0.22,-0.28
2,0.1875,0.6875,0.2,0.22,-0.28
1.75,0.1875,0.3125,0.2,0.22,-0.28
1.75,0.1875,0.3125,0.09,-0.2,0.01
1.75,0.1875,0.3125,0.09,-0.2,0.01
1.75,0.1875,0.3125,0.09,-0.2,0.01
0.5625,0.625,-0.875,0.12,-0.21,-0.11
0.5625,0.625,-0.875,0.01,-0.2,0
0.5625,0.625,-0.875,0.01,-0.2,0
0.5625,0.625,-0.875,0.01,-0.2,0
1.6875,0.25,1.125,0.01,-0.2,0
1.6875,0.25,1.125,0.02,0.05,-0.13
1.6875,0.25,1.125,0.02,0.05,-0.13
0.875,0.125,-1.5,0.02,0.05,-0.13
0.875,0.125,-1.5,0.02,0.05,-0.13
0.875,0.125,-1.5,0.02,0.05,-0.13
0.875,0.125,-1.5,0.02,0.05,-0.13
2.0625,-0.1875,1.5625,0.02,0.05,-0.13
2.0625,-0.1875,1.5625,0.02,0.05,-0.13
2.0625,-0.1875,1.5625,0.1,0.06,-0.29
2.0625,-0.1875,1.5625,0.1,0.06,-0.29
2.0625,-0.1875,1.5625,0.1,0.06,-0.29
2.0625,-0.1875,1.5625,0.1,0.06,-0.29
0.875,0,-1.875,0.1,0.06,-0.29
0.875,0,-1.875,0.14,0.05,-0.23
0.875,0,-1.875,0.14,0.05,-0.23
0.875,0,-1.875,0.14,0.05,-0.23
0.875,0,-1.875,0.14,0.05,-0.23
1.875,-0.3125,1.1875,0.14,0.05,-0.23
1.875,-0.3125,1.1875,0.02,-0.33,0.04
1.875,-0.3125,1.1875,0.02,-0.33,0.04
1.875,-0.3125,1.1875,0.02,-0.33,0.04
1.0625,0.0625,-1.5,0.02,-0.33,0.04
1.0625,0.0625,-1.5,0.12,-0.05,-0.04
1.0625,0.0625,-1.5,0.12,-0.05,-0.04
1.0625,0.0625,-1.5,0.12,-0.05,-0.04
2.125,0.0625,0.375,0.12,-0.05,-0.04
2.125,0.0625,0.375,-0.03,-0.2,-0.06
2.125,0.0625,0.375,-0.03,-0.2,-0.06
2.125,0.0625,0.375,-0.03,-0.2,-0.06
2.125,0.0625,0.375,-0.03,-0.2,-0.06
1.8125,0.125,-0.5,-0.03,-0.2,-0.06
1.8125,0.125,-0.5,-0.03,-0.2,-0.06
1.125,0.25,-0.75,0.11,0.27,-0.34
2.125,-0.0625,1.0625,0.11,0.27,-0.34
2.125,-0.0625,1.0625,0.12,-0.03,-0.06
2.125,-0.0625,1.0625,0.12,-0.03,-0.06
2.125,-0.0625,1.0625,0.12,-0.03,-0.06
0.9375,0.25,-1.5625,0.12,-0.03,-0.06
0.9375,0.25,-1.5625,0.17,0.3,-0.25
0.9375,0.25,-1.5625,0.17,0.3,-0.25
0.9375,0.25,-1.5625,0.17,0.3,-0.25
0.9375,0.25,-1.5625,0.17,0.3,-0.25
0.9375,0.25,-1.5625,0,-0.13,-0.04
0.9375,0.25,-1.5625,0,-0.13,-0.04
0.9375,0.25,-1.5625,0,-0.13,-0.04
0.9375,0.25,-1.5625,0,-0.13,-0.04
0.625,0.3125,-2,0,-0.13,-0.04
0.625,0.3125,-2,0.01,-0.09,-0.15
0.625,0.3125,-2,0.01,-0.09,-0.15
0.625,0.3125,-2,0.01,-0.09,-0.15
0.625,0.3125,-2,0.01,-0.09,-0.15
1.875,0,1.25,0.01,-0.09,-0.15
1.875,0,1.25,0.08,0.21,-0.36
1.875,0,1.25,0.08,0.21,-0.36
1.875,0,1.25,0.08,0.21,-0.36
0.75,0.1875,-1.75,0.08,0.21,-0.36
0.75,0.1875,-1.75,0.08,0.21,-0.36
0.75,0.1875,-1.75,0.02,0.03,-0.19
0.75,0.1875,-1.75,0.02,0.03,-0.19
1.8125,0.0625,0.8125,0.02,0.03,-0.19
1.8125,0.0625,0.8125,0.02,0.03,-0.19
1.8125,0.0625,0.8125,0.14,0.02,-0.15
1.8125,0.0625,0.8125,0.14,0.02,-0.15
1.8125,0.0625,0.8125,0.14,0.02,-0.15
1.8125,0.0625,0.8125,0.14,0.02,-0.15
1.8125,0.0625,0.8125,0.03,-0.33,0.06
1.8125,0.0625,0.8125,0.03,-0.33,0.06
1.8125,0.0625,0.8125,0.03,-0.33,0.06
1.5625,0.1875,-0.9375,0.15,0.16,-0.2
1.5625,0.1875,-0.9375,0.15,0.16,-0.2
1.5625,0.1875,-0.9375,0.15,0.16,-0.2
2.125,-0.0625,0.6875,0.15,0.16,-0.2
2.125,-0.0625,0.6875,-0.02,-0.17,0.01
2.125,-0.0625,0.6875,-0.02,-0.17,0.01
2.125,-0.0625,0.6875,-0.02,-0.17,0.01
1.9375,0,1.5,-0.02,-0.17,0.01
1.9375,0,1.5,0.11,0.18,-0.19
1.9375,0,1.5,0.11,0.18,-0.19
1.9375,0,1.5,0.11,0.18,-0.19
1.9375,0,1.5,0.07,0.01,-0.09
1.9375,0,1.5,0.07,0.01,-0.09
1.9375,0,1.5,0.07,0.01,-0.09
0.5625,0.3125,-1.625,0.07,0.01,-0.09
0.5625,0.3125,-1.625,0.08,0.22,-0.32
0.5625,0.3125,-1.625,0.08,0.22,-0.32
0.5625,0.3125,-1.625,0.08,0.22,-0.32
0.5625,0.3125,-1.625,0.08,0.22,-0.32
0.9375,0,-1.3125,0.08,0.22,-0.32
0.9375,0,-1.3125,0.1,-0.2,-0.07
0.9375,0,-1.3125,0.1,-0.2,-0.07
0.9375,0,-1.3125,0.1,-0.2,-0.07
2,-0.1875,1.125,0.1,-0.2,-0.07
2,-0.1875,1.125,0.01,-0.23,-0.02
2,-0.1875,1.125,0.01,-0.23,-0.02
2,-0.1875,1.125,0.01,-0.23,-0.02
1.5625,-0.1875,-0.5625,0.01,-0.23,-0.02
1.5625,-0.1875,-0.5625,0.15,0.17,-0.28
1.5625,-0.1875,-0.5625,0.15,0.17,-0.28
1.5625,-0.1875,-0.5625,0.15,0.17,-0.28
1.5625,-0.1875,-0.5625,0.15,0.17,-0.28
1.5625,-0.1875,-0.5625,0.15,0.17,-0.28
1.5625,-0.1875,-0.5625,0.03,-0.05,-0.12
1.5625,-0.1875,-0.5625,0.03,-0.05,-0.12
1.5625,-0.1875,-0.5625,0.03,-0.05,-0.12
2,0,0.125,0.03,-0.05,-0.12
1.875,0.0625,0.9375,0.15,0.33,-0.34
1.875,0.0625,0.9375,0.15,0.33,-0.34
0.6875,0.4375,-1.1875,0.15,0.33,-0.34
0.6875,0.4375,-1.1875,0.15,0.33,-0.34
0.6875,0.4375,-1.1875,0.05,-0.17,0
0.6875,0.4375,-1.1875,0.05,-0.17,0
0.6875,0.4375,-1.1875,0.05,-0.17,0
1.6875,0.25,1.3125,0.05,-0.17,0
1.6875,0.25,1.3125,0.09,0.18,-0.21
1.6875,0.25,1.3125,0.09,0.18,-0.21
1.6875,0.25,1.3125,0.09,0.18,-0.21
1.6875,0.25,1.3125,-0.03,-0.34,0.03
1.6875,0.25,1.3125,-0.03,-0.34,0.03
1.6875,0.25,1.3125,-0.03,-0.34,0.03
2,-0.125,1.625,-0.03,-0.34,0.03
2,-0.125,1.625,-0.03,-0.34,0.03
2,-0.125,1.625,0.01,0,-0.27
2,-0.125,1.625,0.01,0,-0.27
2,-0.125,1.625,0.01,0,-0.27
0.9375,-0.125,-1.75,0.01,0,-0.27
0.9375,-0.125,-1.75,0.01,0,-0.27
0.9375,-0.125,-1.75,0.14,0.07,-0.26
0.9375,-0.125,-1.75,0.14,0.07,-0.26
0.9375,-0.125,-1.75,0.14,0.07,-0.26
2,0.0625,1.125,0.14,0.07,-0.26
2,0.0625,1.125,0.07,0.17,-0.23
2,0.0625,1.125,0.07,0.17,-0.23
2,0.0625,1.125,0.07,0.17,-0.23
1.25,0.25,-0.5625,0.07,0.17,-0.23
1.25,0.25,-0.5625,0.07,0.17,-0.23
1.25,0.25,-0.5625,0.14,-0.04,-0.08
1.25,0.25,-0.5625,0.14,-0.04,-0.08
1.25,0.25,-0.5625,0.14,-0.04,-0.08
1.4375,0.1875,0.1875,0.14,-0.04,-0.08
1.4375,0.1875,0.1875,0.14,-0.04,-0.08
1.4375,0.1875,0.1875,0.14,-0.04,-0.08
1.4375,0.1875,0.1875,0.01,-0.13,-0.03
1.6875,0.3125,0.5,0.05,0.19,-0.37
1.6875,0.3125,0.5,0.05,0.19,-0.37
1,0.1875,-1,0.05,0.19,-0.37
1,0.1875,-1,-0.1,-0.22,0
1,0.1875,-1,-0.1,-0.22,0
1,0.1875,-1,-0.1,-0.22,0
1,0.1875,-1,-0.1,-0.22,0
1,0.1875,-1,0.13,0.13,-0.25
1,0.1875,-1,0.13,0.13,-0.25
1,0.1875,-1,0.13,0.13,-0.25
2.4375,-0.375,1.3125,0.13,0.13,-0.25
2.4375,-0.375,1.3125,0.02,-0.25,-0.01
2.4375,-0.375,1.3125,0.02,-0.25,-0.01
2.4375,-0.375,1.3125,0.02,-0.25,-0.01
1.4375,0,-1.5625,0.02,-0.25,-0.01
1.4375,0,-1.5625,0.02,-0.25,-0.01
1.4375,0,-1.5625,0.07,-0.16,-0.13
1.4375,0,-1.5625,0.07,-0.16,-0.13
1.4375,0,-1.5625,0.07,-0.16,-0.13
1.5,0.1875,-1.6875,0.07,-0.16,-0.13
1.5,0.1875,-1.6875,0.07,-0.16,-0.13
1.5,0.1875,-1.6875,0.1,-0.29,0.05
1.5,0.1875,-1.6875,0.1,-0.29,0.05
1.5,0.1875,-1.6875,0.1,-0.29,0.05
2.75,-0.0625,1.3125,0.1,-0.29,0.05
2.75,-0.0625,1.3125,0.03,0,-0.15
2.75,-0.0625,1.3125,0.03,0,-0.15
1.875,0.25,-0.9375,0.03,0,-0.15
1.875,0.25,-0.9375,0.03,0,-0.15
1.875,0.25,-0.9375,0.15,0.1,-0.19
1.875,0.25,-0.9375,0.15,0.1,-0.19
1.875,0.25,-0.9375,0.15,0.1,-0.19
1.875,0.25,-0.9375,0.15,0.1,-0.19
1.875,0.25,-0.9375,0.06,0.08,-0.24
1.875,0.25,-0.9375,0.06,0.08,-0.24
1.875,0.25,-0.9375,0.06,0.08,-0.24
3.625,-0.1875,0.0625,0.13,0.07,-0.2
3.625,-0.1875,0.0625,0.13,0.07,-0.2
3.625,-0.1875,0.0625,0.13,0.07,-0.2
3.0625,0.125,-1.25,0.13,0.07,-0.2
3.0625,0.125,-1.25,-0.07,-0.27,0.06
3.0625,0.125,-1.25,-0.07,-0.27,0.06
3.0625,0.125,-1.25,-0.07,-0.27,0.06
3.875,-0.4375,1.4375,-0.07,-0.27,0.06
3.875,-0.4375,1.4375,0.11,0.15,-0.18
3.875,-0.4375,1.4375,0.11,0.15,-0.18
3.875,-0.4375,1.4375,0.11,0.15,-0.18
3.875,-0.4375,1.4375,0.11,0.15,-0.18
3.875,-0.4375,1.4375,0.11,0.15,-0.18
3.875,-0.4375,1.4375,0.06,-0.23,0
3.875,-0.4375,1.4375,0.06,-0.23,0
3.875,-0.4375,1.4375,0.06,-0.23,0
2.375,-0.0625,-1.8125,0.06,-0.23,0
2.375,-0.0625,-1.8125,0.13,0.27,-0.4
2.375,-0.0625,-1.8125,0.13,0.27,-0.4
2.375,-0.0625,-1.8125,0.13,0.27,-0.4
2.375,-0.0625,-1.8125,0.13,0.27,-0.4
2,0.3125,-2.125,0.13,0.27,-0.4
2,0.3125,-2.125,0.15,-0.01,-0.14
2,0.3125,-2.125,0.15,-0.01,-0.14
2,0.3125,-2.125,0.15,-0.01,-0.14
2,0.3125,-2.125,0.15,-0.01,-0.14
2.875,0.0625,1.125,0.15,-0.01,-0.14
2.875,0.0625,1.125,0.01,-0.07,-0.02
2.875,0.0625,1.125,0.01,-0.07,-0.02
2.875,0.0625,1.125,0.01,-0.07,-0.02
1.625,0.375,-1.375,0.01,-0.07,-0.02
1.625,0.375,-1.375,0.09,-0.1,0
1.625,0.375,-1.375,0.09,-0.1,0
1.625,0.375,-1.375,0.09,-0.1,0
1.625,0.375,-1.375,0.09,-0.1,0
1.625,0.375,-1.375,-0.04,0,-0.05
1.625,0.375,-1.375,-0.04,0,-0.05
1.0625,0.25,0.4375,0.11,0.07,-0.31
1.0625,0.25,0.4375,0.11,0.07,-0.31
1.3125,-0.1875,0.5,0.11,0.07,-0.31
1.3125,-0.1875,0.5,0.11,0.07,-0.31
1.3125,-0.1875,0.5,0,-0.05,-0.11
1.3125,-0.1875,0.5,0,-0.05,-0.11
1.1875,0.25,-0.5,0,-0.05,-0.11
1.1875,0.25,-0.5,0,-0.05,-0.11
1.1875,0.25,-0.5,0.11,0.19,-0.19
1.1875,0.25,-0.5,0.11,0.19,-0.19
2,-0.1875,1.375,0.11,0.19,-0.19
2,-0.1875,1.375,0.11,0.19,-0.19
2,-0.1875,1.375,0.11,0.19,-0.19
2,-0.1875,1.375,0.11,0.19,-0.19
0.875,0.125,-1.5,0.11,0.19,-0.19
0.875,0.125,-1.5,0.11,0.19,-0.19
0.875,0.125,-1.5,0.09,0.1,-0.29
0.875,0.125,-1.5,0.09,0.1,-0.29
0.875,0.125,-1.5,0.09,0.1,-0.29
0.875,0.125,-1.5,0.09,0.1,-0.29
0.875,0.125,-1.5,0.09,0.1,-0.29
1.9375,-0.125,1.5,0.09,0.1,-0.29
1.9375,-0.125,1.5,0.03,-0.23,0
1.9375,-0.125,1.5,0.03,-0.23,0
1.9375,-0.125,1.5,0.03,-0.23,0
1.9375,-0.125,1.5,0.03,-0.23,0
1.75,0.125,1.125,0.03,-0.23,0
1.75,0.125,1.125,0.02,0.17,-0.23
1.75,0.125,1.125,0.02,0.17,-0.23
1.75,0.125,1.125,0.02,0.17,-0.23
1.75,0.125,1.125,0.09,-0.07,-0.11
1.75,0.125,1.125,0.09,-0.07,-0.11
1.75,0.125,1.125,0.09,-0.07,-0.11
0.6875,0.125,-1.3125,0.09,-0.07,-0.11
0.6875,0.125,-1.3125,-0.01,-0.27,0.03
0.6875,0.125,-1.3125,-0.01,-0.27,0.03
0.6875,0.125,-1.3125,-0.01,-0.27,0.03
0.8125,0.1875,0.0625,0.09,-0.12,-0.13
0.8125,0.1875,0.0625,0.09,-0.12,-0.13
0.8125,0.1875,0.0625,0.09,-0.12,-0.13
0.6875,0.25,-0.8125,0.09,-0.12,-0.13
0.6875,0.25,-0.8125,-0.05,-0.24,-0.01
0.6875,0.25,-0.8125,-0.05,-0.24,-0.01
